longitude,latitude
-118.08,33.76
-118.09,33.76
-118.09,33.77
-118.08,33.76
-118.08,33.76
-118.08,33.76
-118.09,33.77
-118,33.76
-118.01,33.75
-118,33.75
-118,33.74
-118.02,33.76
-118.02,33.75
-118.03,33.76
-118.04,33.76
-118.04,33.75
-118.04,33.74
-118.02,33.74
-118.02,33.73
-118.01,33.74
-117.98,33.75
-117.98,33.75
-117.99,33.75
-117.98,33.74
-117.99,33.74
-117.98,33.74
-117.99,33.73
-117.98,33.73
-117.99,33.77
-117.98,33.76
-117.99,33.76
-117.99,33.76
-117.99,33.75
-117.98,33.76
-117.98,33.76
-117.98,33.75
-118.02,33.77
-118.02,33.77
-118.02,33.76
-118.01,33.77
-118.01,33.77
-118.01,33.76
-118.01,33.76
-118,33.77
-118,33.76
-118,33.77
-118,33.76
-118,33.76
-118.03,33.77
-118.02,33.77
-118.03,33.77
-118.03,33.77
-118.03,33.76
-118.04,33.76
-118.03,33.79
-118.03,33.79
-118.01,33.79
-118.02,33.78
-118.01,33.78
-118.03,33.78
-118.01,33.78
-118.03,33.78
-118.04,33.78
-118.04,33.78
-118.08,33.8
-118.07,33.8
-118.08,33.79
-118.09,33.78
-118.07,33.79
-118.09,33.79
-118.08,33.78
-118.08,33.78
-118.08,33.78
-118.02,33.79
-118.01,33.79
-118.02,33.8
-118.02,33.8
-118.01,33.8
-118.05,33.78
-118.05,33.78
-118.05,33.78
-118.06,33.78
-118.04,33.8
-118.06,33.8
-118.07,33.79
-118.06,33.8
-118.06,33.8
-118.07,33.8
-118.05,33.79
-118.04,33.84
-118.05,33.84
-118.04,33.83
-118.04,33.82
-118.04,33.83
-118.05,33.82
-118.06,33.82
-118.06,33.81
-118.07,33.81
-118.07,33.8
-118.08,33.81
-118.03,33.82
-118.03,33.82
-118.03,33.82
-118.02,33.82
-118.02,33.83
-118.03,33.83
-118.03,33.83
-118.03,33.83
-118.06,33.83
-118.05,33.83
-118.06,33.83
-118.05,33.82
-118.06,33.83
-118.06,33.82
-118.04,33.81
-118.04,33.81
-118.05,33.81
-118.03,33.81
-118.03,33.86
-118.04,33.85
-118.04,33.85
-118.05,33.85
-118.04,33.85
-118.03,33.85
-118.01,33.83
-118.01,33.84
-118.03,33.84
-118.02,33.83
-118.02,33.82
-118.01,33.82
-118.01,33.81
-118.02,33.81
-118.02,33.86
-118.02,33.85
-118.03,33.85
-118.03,33.85
-118.01,33.85
-118.01,33.85
-118,33.85
-118.01,33.86
-118.01,33.84
-118.01,33.84
-118.02,33.84
-118.03,33.84
-117.99,33.86
-117.99,33.85
-118,33.85
-118,33.86
-117.99,33.85
-117.99,33.84
-118,33.84
-118,33.84
-118.01,33.87
-117.99,33.86
-118,33.88
-118.01,33.88
-117.99,33.88
-117.99,33.88
-118,33.88
-117.99,33.87
-118,33.87
-117.99,33.87
-117.99,33.87
-117.99,33.86
-117.98,33.89
-117.99,33.88
-117.99,33.89
-117.99,33.89
-117.97,33.89
-117.97,33.89
-117.97,33.88
-117.97,33.88
-117.97,33.89
-117.97,33.88
-117.97,33.89
-120.1,39.17
-120.06,39.09
-120.06,39.15
-120.2,39.12
-120.18,39.14
-120.16,39.14
-120.18,39.17
-120.15,39.17
-120.15,39.15
-120.15,39.2
-120.12,39.18
-120.1,39.19
-120.1,39.19
-120.1,39.2
-120.11,39.21
-120.11,39.24
-120.08,39.23
-120.07,39.24
-120.06,39.25
-120.04,39.24
-120.04,39.27
-120.02,39.24
-120.02,39.24
-120.02,39.24
-120.01,39.26
-120.91,38.98
-120.81,39.02
-120.69,39.12
-120.83,39.02
-121.06,38.91
-121.08,38.9
-121.06,38.88
-121.08,38.89
-121.07,38.9
-121.15,38.89
-121.12,38.86
-121.13,38.87
-121.15,38.91
-121.08,38.85
-121.16,38.74
-121.14,38.77
-121.16,38.75
-121.14,38.84
-121.14,38.82
-121.15,38.8
-121.18,38.78
-121.18,38.8
-121.21,38.76
-121.21,38.75
-121.17,38.76
-121.2,38.73
-121.18,38.73
-121.18,38.75
-121.24,38.75
-121.24,38.72
-121.27,38.74
-121.26,38.73
-121.26,38.74
-121.28,38.73
-121.27,38.72
-121.25,38.72
-121.27,38.75
-121.28,38.74
-121.3,38.73
-121.36,38.73
-121.32,38.74
-121.31,38.75
-121.3,38.75
-121.28,38.75
-121.3,38.74
-121.33,38.77
-121.28,38.76
-121.27,38.75
-121.29,38.76
-121.28,38.77
-121.28,38.8
-121.24,38.78
-121.24,38.78
-121.23,38.78
-121.22,38.78
-121.24,38.82
-121.25,38.8
-121.24,38.79
-121.24,38.79
-121.23,38.79
-121.22,38.8
-121.19,38.87
-121.21,38.83
-121.19,38.85
-121.18,38.83
-121.39,38.85
-121.3,39
-121.31,38.97
-121.22,38.92
-121.27,38.87
-121.29,38.9
-121.28,38.9
-121.29,38.89
-121.3,38.89
-121.3,38.89
-121.32,38.89
-121.14,38.92
-121.1,38.92
-121.11,38.91
-121.1,38.94
-121.07,38.92
-121.05,38.92
-121.15,39
-121.19,38.95
-121.11,38.95
-121.1,38.95
-121.06,38.98
-121.05,38.97
-121.09,38.97
-121.1,39
-121.08,38.95
-121.08,38.93
-121.07,38.94
-121.04,38.95
-120.99,39.04
-120.98,38.99
-121.04,39
-121.02,39.01
-121,39
-120.87,39.18
-120.87,39.15
-120.58,39.27
-120.33,39.3
-120.18,39.28
-120.22,39.2
-120.96,39.12
-120.98,39.08
-120.94,39.05
-120.98,39.93
-120.95,39.93
-120.93,39.9
-120.9,39.93
-120.9,39.95
-120.93,39.96
-120.92,40.02
-120.74,39.9
-120.57,39.78
-120.66,39.72
-120.74,39.82
-121,39.75
-121.14,39.86
-120.53,39.79
-120.48,39.78
-120.45,39.8
-120.46,39.83
-120.38,39.82
-120.15,39.8
-120.94,40.17
-120.91,40.08
-120.94,40.14
-121.23,40.01
-120.71,40.13
-121.25,40.27
-121.24,40.31
-121.23,40.29
-121.19,40.23
-121.08,40.19
-121.06,40.23
-121.09,40.3
-121.14,40.29
-121.15,40.25
-117.35,34
-117.36,33.99
-117.37,34
-117.37,34
-117.36,34
-117.37,34.01
-117.38,34
-117.38,33.99
-117.38,33.98
-117.39,33.98
-117.41,33.97
-117.37,33.98
-117.38,33.97
-117.38,33.98
-117.37,33.98
-117.37,33.99
-117.36,33.98
-117.37,33.97
-117.37,33.97
-117.37,33.97
-117.37,33.98
-117.35,33.99
-117.35,33.98
-117.35,33.97
-117.36,33.97
-117.36,33.98
-117.37,33.96
-117.35,33.96
-117.35,33.95
-117.37,33.94
-117.36,33.92
-117.39,33.97
-117.38,33.97
-117.39,33.96
-117.4,33.96
-117.39,33.97
-117.4,33.97
-117.4,33.97
-117.41,33.96
-117.41,33.96
-117.41,33.97
-117.44,33.96
-117.43,33.96
-117.44,33.95
-117.4,33.95
-117.4,33.95
-117.41,33.95
-117.41,33.95
-117.42,33.95
-117.42,33.96
-117.41,33.96
-117.38,33.96
-117.39,33.95
-117.39,33.95
-117.4,33.95
-117.39,33.96
-117.37,33.95
-117.37,33.94
-117.38,33.94
-117.39,33.93
-117.39,33.95
-117.4,33.94
-117.4,33.93
-117.41,33.93
-117.4,33.94
-117.4,33.94
-117.41,33.94
-117.41,33.94
-117.42,33.93
-117.41,33.94
-117.42,33.94
-117.42,33.94
-117.43,33.95
-117.43,33.93
-117.43,33.93
-117.43,33.93
-117.44,33.93
-117.45,33.94
-117.44,33.94
-117.44,33.94
-117.44,33.94
-117.44,33.93
-117.45,33.93
-117.44,33.92
-117.45,33.91
-117.45,33.92
-117.39,33.92
-117.4,33.9
-117.44,33.9
-117.43,33.91
-117.42,33.89
-117.4,34.01
-117.41,34.01
-117.43,34.02
-117.42,34.02
-117.4,34
-117.4,34
-117.41,34
-117.43,33.98
-117.42,33.98
-117.45,34.01
-117.43,34.01
-117.41,34
-117.42,34
-117.43,33.99
-117.44,33.99
-117.5,34
-117.49,33.99
-117.48,33.98
-117.49,33.98
-117.5,33.98
-117.47,33.98
-117.48,34.01
-117.49,34.02
-117.49,34.02
-117.51,34.02
-117.48,34
-117.51,34
-117.52,33.99
-117.53,33.97
-117.53,33.97
-117.51,33.97
-117.53,34.02
-117.6,33.94
-117.55,34
-117.53,33.94
-117.55,33.94
-117.56,33.94
-117.56,33.94
-117.57,33.93
-117.55,33.95
-117.59,33.91
-117.57,33.9
-117.56,33.89
-117.55,33.89
-117.52,33.89
-117.6,33.91
-117.55,33.93
-117.55,33.92
-117.55,33.9
-117.53,33.92
-117.58,33.92
-117.57,33.91
-117.59,33.93
-117.5,33.93
-117.49,33.91
-117.5,33.92
-117.5,33.92
-117.51,33.95
-117.46,33.95
-117.47,33.95
-117.5,33.96
-117.5,33.95
-117.46,33.94
-117.47,33.94
-117.48,33.94
-117.48,33.94
-117.49,33.94
-117.46,33.93
-117.46,33.93
-117.46,33.92
-117.47,33.93
-117.47,33.94
-117.46,33.94
-117.48,33.93
-117.47,33.92
-117.49,33.93
-117.47,33.91
-117.46,33.9
-117.48,33.89
-117.49,33.9
-117.48,33.91
-117.44,33.88
-117.51,33.89
-117.51,33.88
-117.52,33.88
-117.53,33.88
-117.5,33.87
-117.56,33.88
-117.58,33.89
-117.55,33.88
-117.57,33.87
-117.56,33.88
-117.57,33.88
-117.57,33.88
-117.58,33.87
-117.59,33.88
-117.59,33.88
-117.58,33.88
-117.57,33.87
-117.57,33.87
-117.58,33.87
-117.58,33.87
-117.58,33.87
-117.55,33.85
-117.56,33.83
-117.58,33.85
-117.54,33.82
-117.55,33.83
-117.6,33.85
-117.56,33.86
-117.55,33.87
-117.64,33.88
-117.6,33.87
-117.6,33.86
-117.6,33.87
-117.64,33.87
-117.52,33.84
-117.52,33.83
-117.53,33.83
-117.54,33.76
-117.52,33.82
-117.36,33.88
-117.33,33.9
-117.34,33.89
-117.38,33.89
-117.36,33.88
-117.26,33.86
-117.33,33.87
-117.3,33.85
-117.28,33.85
-117.43,33.81
-117.4,33.76
-117.4,33.85
-117.26,33.84
-117.32,33.87
-117.28,33.89
-117.34,33.96
-117.32,33.96
-117.34,33.94
-117.34,33.94
-117.31,33.94
-117.33,33.98
-117.33,33.97
-117.34,34
-117.34,33.98
-117.32,33.99
-117.31,33.97
-117.29,33.97
-117.35,34.01
-117.34,34.02
-117.32,34.01
-117.24,33.95
-117.23,33.94
-117.25,33.95
-117.23,33.96
-117.21,33.95
-117.14,33.94
-117.21,33.97
-117.28,33.94
-117.28,33.92
-117.27,33.92
-117.27,33.93
-117.24,33.94
-117.24,33.93
-117.25,33.93
-117.25,33.92
-117.23,33.91
-117.23,33.89
-117.23,33.94
-117.22,33.93
-117.22,33.92
-117.21,33.93
-117.16,33.92
-117.22,33.9
-117.13,33.89
-117.19,33.9
-117.22,33.87
-117.24,33.85
-117.17,33.83
-117.2,33.83
-117.23,33.83
-117.21,33.82
-117.22,33.81
-117.21,33.71
-117.2,33.72
-117.2,33.72
-117.2,33.71
-117.2,33.7
-117.19,33.7
-117.19,33.69
-117.27,33.68
-117.25,33.7
-117.23,33.68
-117.22,33.66
-117.17,33.66
-117.07,33.67
-117.11,33.83
-117.11,33.78
-117.08,33.82
-117.18,33.78
-117.11,33.75
-117.16,33.76
-117.22,33.74
-117.06,33.78
-117.14,33.81
-117.22,33.8
-117.09,33.71
-117.07,33.72
-117.11,33.74
-117.15,33.7
-117.16,33.73
-117.23,33.79
-117.23,33.78
-117.23,33.77
-117.29,33.83
-117.32,33.8
-117.26,33.81
-117.24,33.77
-117.31,33.75
-117.27,33.77
-117.29,33.72
-117.28,33.72
-117.39,33.69
-117.37,33.7
-117.34,33.71
-117.31,33.67
-117.35,33.69
-117.33,33.67
-117.35,33.68
-117.38,33.67
-117.38,33.67
-117.35,33.64
-117.29,33.63
-117.28,33.66
-117.43,33.55
-117.36,33.6
-117.25,33.65
-117.19,33.64
-117.21,33.61
-117.2,33.58
-117.16,33.61
-117.12,33.61
-117.16,33.57
-117.16,33.54
-117.05,33.52
-116.96,33.52
-117.1,33.56
-117.02,33.6
-116.96,33.62
-117.22,33.48
-117.19,33.53
-117.18,33.51
-117.12,33.49
-117.12,33.52
-117.15,33.45
-116.99,33.46
-117.23,33.57
-117.27,33.55
-117.32,33.51
-117.02,33.71
-116.91,33.71
-116.89,33.73
-116.95,33.68
-116.9,33.65
-116.92,33.63
-116.99,33.73
-116.9,33.74
-116.95,33.75
-116.95,33.75
-116.93,33.75
-116.93,33.74
-116.95,33.74
-116.96,33.73
-116.95,33.73
-116.95,33.74
-116.94,33.74
-116.94,33.73
-116.93,33.73
-116.96,33.75
-116.97,33.74
-116.97,33.75
-116.99,33.75
-116.98,33.74
-116.97,33.74
-116.96,33.74
-116.94,33.77
-117.01,33.75
-116.95,33.76
-116.98,33.77
-116.99,33.76
-117,33.74
-117.02,33.73
-116.99,33.77
-117.02,33.76
-116.98,33.83
-117.02,33.81
-116.95,33.79
-116.95,33.79
-116.96,33.79
-116.97,33.78
-116.95,33.78
-116.89,33.79
-116.87,33.76
-116.88,33.74
-116.89,33.75
-116.91,33.75
-116.86,33.73
-117.04,34
-117.06,34
-117.04,34
-116.99,33.99
-117.01,33.97
-116.95,33.97
-116.97,33.96
-117.11,33.98
-117.02,33.95
-117.03,33.89
-116.96,33.94
-116.99,33.92
-116.86,33.97
-116.79,33.99
-116.77,33.92
-116.81,33.9
-116.89,33.86
-116.95,33.86
-116.86,33.84
-116.98,33.94
-116.98,33.93
-116.97,33.94
-116.97,33.93
-116.98,33.93
-116.9,33.98
-116.93,33.93
-116.89,33.93
-116.88,33.93
-116.9,33.93
-116.91,34
-116.87,33.94
-116.87,33.93
-116.87,33.91
-116.89,33.92
-116.75,33.83
-116.8,33.8
-116.71,33.75
-116.68,33.71
-116.74,33.62
-116.8,33.52
-116.89,33.48
-116.87,33.57
-116.72,33.56
-116.48,33.61
-116.57,33.64
-116.76,33.46
-116.42,33.51
-116.6,33.49
-116.69,33.5
-116.39,33.82
-116.71,33.94
-116.51,33.89
-116.61,33.93
-116.57,33.94
-116.57,34
-116.44,33.93
-116.36,33.88
-116.52,33.97
-116.51,33.96
-116.53,33.95
-116.5,33.95
-116.51,33.94
-116.48,33.96
-116.47,33.94
-116.48,33.94
-116.5,33.98
-116.51,33.84
-116.63,33.89
-116.52,33.84
-116.54,33.87
-116.57,33.84
-116.53,33.85
-116.55,33.84
-116.53,33.84
-116.52,33.85
-116.5,33.82
-116.49,33.82
-116.52,33.82
-116.54,33.82
-116.56,33.83
-116.48,33.8
-116.5,33.81
-116.52,33.81
-116.54,33.81
-116.54,33.81
-116.49,33.8
-116.54,33.8
-116.57,33.76
-116.5,33.69
-116.54,33.79
-116.53,33.78
-116.53,33.88
-116.48,33.84
-116.48,33.79
-116.47,33.84
-116.46,33.82
-116.47,33.81
-116.46,33.79
-116.43,33.81
-116.42,33.79
-116.43,33.78
-116.45,33.78
-116.42,33.76
-116.4,33.78
-116.45,33.8
-116.36,33.78
-116.38,33.74
-116.33,33.75
-116.31,33.73
-116.46,33.78
-116.46,33.78
-116.47,33.77
-116.47,33.78
-116.38,33.73
-116.37,33.72
-116.39,33.72
-116.38,33.71
-116.39,33.69
-116.37,33.72
-116.44,33.77
-116.43,33.75
-116.44,33.74
-116.41,33.74
-116.41,33.74
-116.42,33.68
-116.37,33.69
-116.33,33.72
-116.29,33.67
-116.3,33.68
-116.31,33.67
-116.31,33.67
-116.31,33.66
-116.31,33.65
-116.26,33.72
-116.25,33.69
-116.22,33.7
-116.24,33.76
-116.29,33.74
-116.29,33.72
-116.25,33.81
-116.25,33.75
-116.24,33.72
-116.24,33.71
-116.24,33.73
-116.22,33.74
-116.21,33.75
-116.21,33.72
-116.22,33.73
-116.23,33.73
-116.21,33.71
-116.22,33.72
-116.2,33.7
-116.23,33.72
-116.23,33.71
-116.15,33.69
-116.11,33.64
-116.15,33.64
-116.2,33.63
-116.21,33.66
-116.21,33.68
-116.25,33.68
-116.26,33.65
-116.17,33.53
-116.12,33.53
-116.01,33.51
-115.84,33.49
-116.16,33.68
-116.17,33.67
-116.17,33.66
-116.19,33.67
-116.18,33.67
-116.18,33.69
-116.19,33.69
-116.08,33.86
-115.22,33.54
-114.67,33.92
-115.58,33.88
-114.98,33.82
-114.49,33.97
-114.65,33.6
-114.68,33.49
-114.56,33.69
-114.57,33.64
-114.57,33.57
-114.57,33.52
-114.59,33.61
-114.61,33.62
-114.6,33.62
-114.58,33.63
-114.62,33.62
-114.58,33.61
-114.6,33.6
-121.43,38.58
-121.43,38.57
-121.42,38.57
-121.44,38.58
-121.43,38.57
-121.44,38.57
-121.44,38.58
-121.45,38.58
-121.45,38.57
-121.46,38.58
-121.46,38.58
-121.47,38.58
-121.47,38.58
-121.47,38.58
-121.48,38.58
-121.48,38.58
-121.49,38.58
-121.48,38.59
-121.49,38.59
-121.49,38.58
-121.5,38.58
-121.5,38.58
-121.5,38.57
-121.49,38.58
-121.48,38.58
-121.48,38.57
-121.48,38.57
-121.49,38.57
-121.49,38.57
-121.47,38.57
-121.47,38.57
-121.48,38.57
-121.47,38.57
-121.47,38.57
-121.48,38.58
-121.45,38.57
-121.45,38.56
-121.46,38.56
-121.46,38.57
-121.46,38.57
-121.46,38.57
-121.46,38.57
-121.43,38.56
-121.44,38.56
-121.44,38.56
-121.43,38.56
-121.43,38.56
-121.45,38.57
-121.45,38.56
-121.42,38.55
-121.43,38.55
-121.45,38.55
-121.46,38.56
-121.45,38.56
-121.44,38.55
-121.47,38.56
-121.46,38.56
-121.46,38.55
-121.46,38.55
-121.47,38.55
-121.47,38.56
-121.47,38.56
-121.47,38.56
-121.48,38.56
-121.48,38.56
-121.48,38.57
-121.49,38.56
-121.49,38.56
-121.49,38.57
-121.5,38.57
-121.5,38.57
-121.51,38.57
-121.5,38.57
-121.5,38.56
-121.51,38.56
-121.51,38.55
-121.51,38.55
-121.49,38.56
-121.49,38.55
-121.5,38.55
-121.49,38.56
-121.49,38.54
-121.5,38.54
-121.49,38.55
-121.5,38.55
-121.5,38.54
-121.48,38.55
-121.48,38.55
-121.48,38.56
-121.48,38.55
-121.48,38.55
-121.48,38.56
-121.47,38.55
-121.47,38.55
-121.47,38.54
-121.47,38.55
-121.47,38.55
-121.45,38.54
-121.45,38.54
-121.46,38.54
-121.46,38.55
-121.42,38.54
-121.43,38.54
-121.43,38.54
-121.44,38.54
-121.45,38.54
-121.42,38.54
-121.42,38.54
-121.43,38.54
-121.44,38.54
-121.44,38.54
-121.41,38.53
-121.41,38.53
-121.42,38.53
-121.42,38.53
-121.43,38.53
-121.43,38.53
-121.44,38.53
-121.41,38.52
-121.42,38.51
-121.42,38.52
-121.43,38.52
-121.43,38.52
-121.44,38.52
-121.5,38.53
-121.5,38.53
-121.51,38.53
-121.51,38.53
-121.5,38.52
-121.51,38.51
-121.51,38.51
-121.51,38.52
-121.48,38.53
-121.49,38.53
-121.49,38.54
-121.48,38.53
-121.48,38.52
-121.49,38.52
-121.49,38.53
-121.48,38.54
-121.48,38.53
-121.47,38.54
-121.47,38.53
-121.47,38.53
-121.49,38.51
-121.49,38.5
-121.49,38.5
-121.5,38.5
-121.49,38.51
-121.51,38.54
-121.52,38.53
-121.52,38.53
-121.52,38.51
-121.51,38.49
-121.51,38.5
-121.55,38.51
-121.55,38.5
-121.54,38.5
-121.54,38.51
-121.53,38.5
-121.53,38.51
-121.52,38.5
-121.53,38.48
-121.52,38.49
-121.54,38.49
-121.48,38.52
-121.48,38.51
-121.48,38.5
-121.49,38.49
-121.5,38.49
-121.5,38.49
-121.48,38.49
-121.49,38.49
-121.47,38.49
-121.47,38.48
-121.49,38.47
-121.47,38.48
-121.45,38.54
-121.45,38.53
-121.45,38.53
-121.45,38.53
-121.46,38.54
-121.46,38.53
-121.46,38.54
-121.47,38.52
-121.46,38.51
-121.45,38.5
-121.47,38.5
-121.47,38.51
-121.47,38.52
-121.44,38.52
-121.45,38.51
-121.45,38.52
-121.45,38.52
-121.46,38.52
-121.46,38.51
-121.46,38.52
-121.44,38.51
-121.44,38.5
-121.44,38.5
-121.42,38.51
-121.42,38.5
-121.46,38.49
-121.45,38.49
-121.44,38.49
-121.45,38.48
-121.43,38.48
-121.44,38.48
-121.45,38.48
-121.46,38.48
-121.42,38.49
-121.42,38.48
-121.4,38.49
-121.38,38.49
-121.39,38.51
-121.42,38.56
-121.39,38.56
-121.38,38.55
-121.38,38.55
-121.39,38.55
-121.39,38.55
-121.4,38.55
-121.41,38.55
-121.4,38.55
-121.4,38.53
-121.48,38.59
-121.5,38.59
-121.44,38.6
-121.41,38.56
-121.37,38.57
-121.39,38.57
-121.4,38.57
-121.41,38.57
-121.4,38.56
-121.42,38.6
-121.42,38.6
-121.42,38.6
-121.43,38.61
-121.44,38.61
-121.41,38.61
-121.41,38.6
-121.41,38.59
-121.41,38.59
-121.41,38.58
-121.39,38.61
-121.39,38.6
-121.4,38.61
-121.38,38.59
-121.39,38.59
-121.39,38.59
-121.4,38.59
-121.4,38.59
-121.38,38.59
-121.39,38.58
-121.39,38.58
-121.37,38.6
-121.37,38.6
-121.38,38.6
-121.38,38.61
-121.37,38.59
-121.37,38.58
-121.38,38.58
-121.38,38.59
-121.37,38.59
-121.35,38.61
-121.35,38.6
-121.36,38.6
-121.36,38.6
-121.36,38.61
-121.35,38.59
-121.36,38.59
-121.36,38.58
-121.35,38.58
-121.34,38.58
-121.34,38.59
-121.34,38.59
-121.36,38.64
-121.36,38.63
-121.35,38.62
-121.35,38.61
-121.36,38.61
-121.36,38.62
-121.36,38.63
-121.37,38.64
-121.38,38.64
-121.37,38.63
-121.37,38.63
-121.37,38.63
-121.37,38.62
-121.38,38.62
-121.38,38.62
-121.37,38.62
-121.37,38.61
-121.37,38.61
-121.38,38.61
-121.39,38.63
-121.39,38.63
-121.39,38.61
-121.39,38.62
-121.39,38.62
-121.4,38.63
-121.4,38.63
-121.4,38.62
-121.4,38.61
-121.41,38.62
-121.42,38.62
-121.42,38.61
-121.43,38.61
-121.42,38.62
-121.42,38.63
-121.43,38.63
-121.42,38.63
-121.43,38.62
-121.44,38.61
-121.41,38.64
-121.41,38.64
-121.42,38.64
-121.42,38.64
-121.42,38.65
-121.43,38.65
-121.43,38.64
-121.44,38.64
-121.44,38.64
-121.44,38.65
-121.44,38.63
-121.44,38.63
-121.44,38.63
-121.44,38.62
-121.44,38.62
-121.45,38.65
-121.46,38.65
-121.46,38.65
-121.45,38.64
-121.46,38.64
-121.46,38.63
-121.45,38.63
-121.45,38.62
-121.45,38.62
-121.45,38.61
-121.46,38.61
-121.46,38.62
-121.44,38.61
-121.45,38.6
-121.45,38.61
-121.46,38.61
-121.46,38.6
-121.45,38.61
-121.47,38.63
-121.47,38.61
-121.47,38.61
-121.52,38.65
-121.53,38.61
-121.49,38.63
-121.5,38.62
-121.5,38.61
-121.5,38.63
-121.49,38.62
-121.49,38.61
-121.48,38.62
-121.48,38.61
-121.51,38.69
-121.59,38.69
-121.42,38.72
-121.44,38.73
-121.47,38.72
-121.44,38.71
-121.42,38.7
-121.45,38.7
-121.46,38.7
-121.43,38.69
-121.44,38.68
-121.42,38.68
-121.41,38.69
-121.44,38.69
-121.45,38.69
-121.46,38.68
-121.47,38.68
-121.46,38.69
-121.47,38.7
-121.43,38.66
-121.46,38.66
-121.4,38.66
-121.37,38.69
-121.37,38.68
-121.38,38.68
-121.37,38.68
-121.37,38.69
-121.38,38.69
-121.39,38.69
-121.37,38.69
-121.37,38.68
-121.37,38.68
-121.38,38.68
-121.38,38.68
-121.37,38.67
-121.37,38.67
-121.38,38.67
-121.38,38.67
-121.39,38.67
-121.37,38.7
-121.38,38.7
-121.39,38.69
-121.37,38.7
-121.34,38.69
-121.34,38.69
-121.35,38.68
-121.35,38.68
-121.35,38.72
-121.38,38.71
-121.4,38.71
-121.36,38.69
-121.35,38.7
-121.36,38.67
-121.36,38.67
-121.37,38.66
-121.36,38.66
-121.37,38.66
-121.38,38.66
-121.38,38.65
-121.39,38.64
-121.34,38.68
-121.34,38.67
-121.34,38.67
-121.34,38.66
-121.35,38.66
-121.34,38.66
-121.34,38.66
-121.35,38.66
-121.36,38.66
-121.37,38.64
-121.35,38.65
-121.33,38.66
-121.33,38.65
-121.34,38.65
-121.33,38.65
-121.34,38.64
-121.33,38.64
-121.34,38.64
-121.34,38.63
-121.33,38.63
-121.33,38.62
-121.34,38.62
-121.34,38.61
-121.34,38.61
-121.33,38.61
-121.34,38.61
-121.33,38.6
-121.29,38.63
-121.3,38.63
-121.32,38.63
-121.31,38.62
-121.32,38.62
-121.32,38.62
-121.32,38.61
-121.31,38.61
-121.3,38.64
-121.31,38.64
-121.32,38.64
-121.31,38.66
-121.31,38.66
-121.32,38.66
-121.32,38.66
-121.32,38.65
-121.31,38.65
-121.3,38.66
-121.3,38.66
-121.3,38.65
-121.3,38.65
-121.21,38.66
-121.21,38.65
-121.24,38.64
-121.23,38.65
-121.23,38.66
-121.24,38.66
-121.28,38.66
-121.25,38.66
-121.26,38.66
-121.27,38.66
-121.27,38.66
-121.25,38.64
-121.26,38.65
-121.27,38.65
-121.27,38.64
-121.26,38.64
-121.27,38.65
-121.29,38.65
-121.28,38.64
-121.28,38.63
-121.28,38.64
-121.28,38.71
-121.28,38.7
-121.28,38.71
-121.28,38.7
-121.28,38.68
-121.3,38.7
-121.3,38.69
-121.32,38.69
-121.33,38.68
-121.3,38.71
-121.29,38.71
-121.3,38.72
-121.31,38.72
-121.32,38.71
-121.31,38.71
-121.32,38.7
-121.32,38.7
-121.32,38.7
-121.33,38.7
-121.33,38.69
-121.32,38.68
-121.32,38.67
-121.32,38.67
-121.31,38.67
-121.33,38.67
-121.33,38.66
-121.31,38.67
-121.32,38.67
-121.29,38.68
-121.3,38.69
-121.31,38.68
-121.31,38.68
-121.3,38.67
-121.3,38.68
-121.3,38.67
-121.3,38.66
-121.3,38.67
-121.27,38.7
-121.27,38.69
-121.26,38.68
-121.24,38.7
-121.25,38.7
-121.26,38.69
-121.25,38.69
-121.25,38.69
-121.24,38.68
-121.25,38.68
-121.26,38.68
-121.25,38.68
-121.25,38.67
-121.26,38.67
-121.27,38.67
-121.26,38.66
-121.27,38.67
-121.27,38.67
-121.28,38.68
-121.28,38.67
-121.28,38.67
-121.29,38.68
-121.29,38.67
-121.25,38.72
-121.27,38.71
-121.25,38.71
-121.26,38.7
-121.17,38.69
-121.19,38.71
-121.18,38.69
-121.2,38.7
-121.2,38.69
-121.22,38.68
-121.22,38.71
-121.23,38.71
-121.23,38.69
-121.23,38.67
-121.24,38.67
-121.2,38.68
-121.21,38.67
-121.22,38.67
-121.21,38.67
-121.19,38.67
-121.2,38.67
-121.2,38.67
-121.19,38.66
-121.2,38.66
-121.15,38.69
-121.17,38.71
-121.17,38.68
-121.18,38.67
-121.16,38.67
-121.15,38.68
-121.16,38.68
-121.13,38.66
-121.13,38.55
-121.06,38.51
-121.13,38.47
-121.24,38.63
-121.22,38.58
-121.28,38.55
-121.31,38.59
-121.32,38.59
-121.32,38.59
-121.29,38.61
-121.3,38.61
-121.3,38.6
-121.27,38.62
-121.28,38.61
-121.28,38.61
-121.29,38.61
-121.27,38.61
-121.28,38.6
-121.28,38.6
-121.29,38.6
-121.32,38.57
-121.33,38.56
-121.32,38.57
-121.32,38.56
-121.32,38.54
-121.28,38.53
-121.3,38.58
-121.3,38.58
-121.31,38.58
-121.31,38.57
-121.31,38.57
-121.33,38.57
-121.28,38.59
-121.29,38.59
-121.3,38.59
-121.3,38.58
-121.34,38.56
-121.34,38.55
-121.35,38.54
-121.37,38.56
-121.37,38.57
-121.37,38.56
-121.36,38.57
-121.35,38.56
-121.34,38.58
-121.34,38.57
-121.35,38.55
-121.35,38.55
-121.36,38.55
-121.35,38.56
-121.36,38.56
-121.37,38.55
